_id,name,brand,manufacturer,PriorityIndex,category,subCategory,margin,margin%,sp,mrp,availability,limit,DealerPrice,JioMartPrice,BigBasketPrice,GrofersPrice,discount,gst,weight,description,imageUrl,productImageUrl
ObjectId(5ffcd34e428cc6944886a903),VEGGIE CLEAN 200ml BOTTLE,VEGGIE CLEAN,Marico,6,Household items,Sanitizers and disinfectants,9.9,10,89,99,Y,10,89.1,89,89,89,10,18,200ML,"100% safe, scientific & natural vegetable & fruit cleanser that removes 99.9% germs, viruses, pesticides & waxes",,https://images-na.ssl-images-amazon.com/images/I/71kRhPxl7PL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a904),VEGGIE CLEAN 400ml BOTTLE,VEGGIE CLEAN,Marico,6,Household items,Sanitizers and disinfectants,35.82,18,163,199,Y,10,163.18,163,163,163,18,18,400ML,"100% safe, scientific & natural vegetable & fruit cleanser that removes 99.9% germs, viruses, pesticides & waxes",,https://images-na.ssl-images-amazon.com/images/I/61hOj7m5N2L._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a905),VEGGIE CLEAN 750ml POUCH,VEGGIE CLEAN,Marico,6,Household items,Sanitizers and disinfectants,26.5,10,239,265,Y,10,238.5,239,239,239,10,18,750ML,"100% safe, scientific & natural vegetable & fruit cleanser that removes 99.9% germs, viruses, pesticides & waxes",,https://images-na.ssl-images-amazon.com/images/I/714YZWJuD4L._SX425_.jpg
ObjectId(5ffcd34e428cc6944886a906),PARACHUTE BODY LOTION NATURAL MOISTURISER 400ml BTL,PARACHUTE,Marico,6,Personal Care,Skin care,28,10,252,280,Y,10,252,248.72,182,252,10,18,400ML,For Hydrated and Nourished Skin: Enriched with the goodness of proven natural moisturizers like almond and coconut milk that give you naturally beautiful and moisturized skin,,https://images-na.ssl-images-amazon.com/images/I/61m1N-EX5eL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a907),PARACHUTE BODY LOTION NATURAL MOISTURISER 250ml BTL,PARACHUTE,Marico,6,Personal Care,Skin care,20,10,180,200,Y,10,180,180,170,180,10,18,250ML,For Hydrated and Nourished Skin: Enriched with the goodness of proven natural moisturizers like almond and coconut milk that give you naturally beautiful and moisturized skin,,"https://images-static.nykaa.com/media/catalog/product/tr:h-800,w-800,cm-pad_resize/8/9/8901088180917_1.jpg"
ObjectId(5ffcd34e428cc6944886a908),PARACHUTE  BODY LOTION DEEP NOURISH 400ml BTL,PARACHUTE,Marico,6,Personal Care,Skin care,29.9,10,269,299,Y,10,269.1,278.07,194.35,269,10,18,400ML,Parachute Advance Body Lotion has unique Cocolipid Formula which goes 10 layers deep** in the skin to boost your natural glow,,https://images-na.ssl-images-amazon.com/images/I/61yyr9rAquL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a909),PARACHUTE   BODY LOTION DEEP NOURISH 250ml BTL,PARACHUTE,Marico,6,Personal Care,Skin care,22,10,198,220,Y,10,198,215.52,143,198,10,18,250ML,Parachute Advance Body Lotion has unique Cocolipid Formula which goes 10 layers deep** in the skin to boost your natural glow,,https://images-na.ssl-images-amazon.com/images/I/61XtEZA9meL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a90a),PARACHUTE  BODY LOTION SOFT TOUCH 400ml BTL,PARACHUTE,Marico,6,Personal Care,Skin care,28,10,252,280,Y,10,252,248.72,182,252,10,18,400ML,Parachute Advance Body Lotion has unique Cocolipid Formula which goes 10 layers deep in the skin to boost your natural glow,,https://images-na.ssl-images-amazon.com/images/I/61ZPMXfsJWL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a90b),PARACHUTE BODY LOTION SOFT TOUCH 250ml BTL,PARACHUTE,Marico,6,Personal Care,Skin care,20,10,180,200,Y,10,180,180,170,180,10,18,250ML,Parachute Advance Body Lotion has unique Cocolipid Formula which goes 10 layers deep in the skin to boost your natural glow,,https://images-na.ssl-images-amazon.com/images/I/61ZPMXfsJWL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a90c),PARACHUTE BODY LOTION RADIANT GLOW 400ml BTL,PARACHUTE,Marico,6,Personal Care,Skin care,31,10,279,310,Y,10,279,279,279,279,10,18,400ML,Parachute Advance Body Lotion has unique Cocolipid Formula which goes 10 layers deep in the skin to boost your natural glow,,https://images-na.ssl-images-amazon.com/images/I/61VmAQGHRxL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a90d),PARACHUTE   BODY LOTION RADIANT GLOW 250ml BTL,PARACHUTE,Marico,6,Personal Care,Skin care,22,10,198,220,Y,10,198,198,198,198,10,18,250ML,Parachute Advance Body Lotion has unique Cocolipid Formula which goes 10 layers deep in the skin to boost your natural glow,,https://images-na.ssl-images-amazon.com/images/I/61b5ye4rztL._SY355_.jpg
ObjectId(5ffcd34e428cc6944886a90e),BIO OIL 60ml BTL,BIO OIL,Marico,6,Personal Care,Skin care,67.5,15,383,450,Y,10,382.5,383,383,383,15,18,60ML,"Bio-Oil Skincare Oil, Body Oil for Stretchmarks and Scars, Hydrates and Tones Skin, Dermatologist Recommended, Non-Comedogenic, Non-Greasy, For All Skin Types, with Vitamin A, E",,https://images-na.ssl-images-amazon.com/images/I/71yl5mKbEnL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a90f),BIO OIL 125ml BTL,BIO OIL,Marico,6,Personal Care,Skin care,105,15,595,700,Y,10,595,595,595,595,15,18,125ML,"Bio-Oil Skincare Oil, Body Oil for Stretchmarks and Scars, Hydrates and Tones Skin, Dermatologist Recommended, Non-Comedogenic, Non-Greasy, For All Skin Types, with Vitamin A, E",,https://m.media-amazon.com/images/I/71vvWBHAVxL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a910),REVIVE FABRIC SANITIZER 200ML BTL,REVIVE,Marico,6,Household items,Sanitizers and disinfectants,8.82,18,40,49,Y,10,40.18,40,40,40,18,18,200ML,"Revive Laundry Sanitizer cleans your clothes, eliminates odour-causing bacteria and leaves a fresh fragrance. It removes invisible germs which ordinary detergent wash may not remove. It is gentle on clothes and is suitable for all fabrics and clothes. It can be used with any washing machine, hand and bucket wash detergent. So go ahead and buy this product online today!Benefits:• It kills odour causing bacteria and leaves a fresh fragrance. ",,https://www.jiomart.com/images/product/420x420/590086884/revive-laundry-sanitizer-200-ml-0-20201119.jpg
ObjectId(5ffcd34e428cc6944886a911),REVIVE FABRIC SANITIZER 500ML BTL,REVIVE,Marico,6,Household items,Sanitizers and disinfectants,21.42,18,98,119,Y,10,97.58,98,98,98,18,18,500ML,"Revive Laundry Sanitizer cleans your clothes, eliminates odour-causing bacteria and leaves a fresh fragrance. It removes invisible germs which ordinary detergent wash may not remove. It is gentle on clothes and is suitable for all fabrics and clothes. It can be used with any washing machine, hand and bucket wash detergent. So go ahead and buy this product online today!Benefits:• It kills odour causing bacteria and leaves a fresh fragrance.",,https://www.bigbasket.com/media/uploads/p/xxl/40200689-4_1-revive-laundry-sanitizer-kills-999-germs.jpg
ObjectId(5ffcd34e428cc6944886a912),SAFFOLA HONEY 250G JAR,SAFFOLA,Marico,6,Grocery & Staples,"Jams, honey and spreads",13.2,12,97,110,Y,10,96.8,98,97,97,12,5,250G,Saffola Honey is exactly like how Honey should be – Pure and Natural,,https://images-na.ssl-images-amazon.com/images/I/81R82gjaUbL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a913),SAFFOLA HONEY 1KG GLASS JAR,SAFFOLA,Marico,6,Grocery & Staples,"Jams, honey and spreads",51.6,12,378,430,Y,10,378.4,299,378,325,12,5,1KG,Saffola Honey is exactly like how Honey should be – Pure and Natural,,https://images-na.ssl-images-amazon.com/images/I/71JOuwGR%2BnL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a914),SAFFOLA HONEY 500G GLASS JAR,SAFFOLA,Marico,6,Grocery & Staples,"Jams, honey and spreads",26.4,12,194,220,Y,10,193.6,198,194,194,12,5,500G,Saffola Honey is exactly like how Honey should be – Pure and Natural,,https://m.media-amazon.com/images/I/61FNSDcIHYL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a915),SAFFOLA HONEY 1KG PET,PARACHUTE,Marico,6,Grocery & Staples,"Jams, honey and spreads",51.6,12,378,430,Y,10,378.4,299,378,325,12,5,1KG,Saffola Honey is exactly like how Honey should be – Pure and Natural,,https://images-na.ssl-images-amazon.com/images/I/61pUykaUHWL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a916),Parachute Coconut Oil 500ml BTL,PARACHUTE,Marico,6,Personal Care,Hair care,15.92,8,183,199,Y,10,183.08,183,170,183,8,18,500ML,Nothing but 100% pure coconut oil,,https://images-na.ssl-images-amazon.com/images/I/313SOuk2-eL.jpg
ObjectId(5ffcd34e428cc6944886a917),Parachute Coconut Oil 1L JAR,PARACHUTE,Marico,6,Personal Care,Hair care,30.4,8,350,380,Y,10,349.6,350,327,327,8,18,1L,Nothing but 100% pure coconut oil,,https://images-na.ssl-images-amazon.com/images/I/61nBoAnPSEL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a918),Parachute Coconut Oil  250ml BTl,PARACHUTE,Marico,6,Personal Care,Hair care,10,10,90,100,Y,10,90,84.14,90,90,10,18,250ML,Nothing but 100% pure coconut oil,,https://images-na.ssl-images-amazon.com/images/I/61dUCXFgN3L._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a919),Parachute Coconut Oil 175ml BTL,PARACHUTE,Marico,6,Personal Care,Hair care,6.2,10,56,62,Y,10,55.8,56,56,56,10,18,175ML,Nothing but 100% pure coconut oil,,https://images-na.ssl-images-amazon.com/images/I/71XQfcxyTKL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a91a),REVIVE STARCH POWDER 400g JAR,Revive,Marico,6,Grocery & Staples,Masalas and spices,12.5,10,113,125,Y,10,112.5,113,113,113,10,18,400g,"Instant starch that dissolves even in cold water.
Suitable for all colours and all fabrics.
Forms even transparent layer on clothes for patch free stiffness.
Makes coloured clothes 3 times brighter than ordinary starch.
Easy Steps to PATCH FREE Stiffness: 1. Shake Bottle well, Add 1 Cap to 1 litre of water, sufficient for 1 Saree or 2 Shirts* 2. Soak the garments for 5 minutes 3. Drip dry them completely.",,https://images-na.ssl-images-amazon.com/images/I/51srIJ1Mt0L.jpg
ObjectId(5ffcd34e428cc6944886a91b),REVIVE STARCH POWDER 200g CBD,Revive,Marico,6,Grocery & Staples,Masalas and spices,6.5,10,59,65,Y,10,58.5,59,59,59,10,18,200g,"Instant starch that dissolves even in cold water.
Suitable for all colours and all fabrics.
Forms even transparent layer on clothes for patch free stiffness.
Makes coloured clothes 3 times brighter than ordinary starch.
Easy Steps to PATCH FREE Stiffness: 1. Shake Bottle well, Add 1 Cap to 1 litre of water, sufficient for 1 Saree or 2 Shirts* 2. Soak the garments for 5 minutes 3. Drip dry them completely.",,https://images-na.ssl-images-amazon.com/images/I/81jdQRGipTL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a91c),HAIR&CARE SILKNSHINE 100ml CBD,Silk N Shine,Marico,6,Personal Care,Hair care,21.5,10,194,215,Y,10,193.5,194,194,194,10,18,100 ml,"The result is instantly transformed silky hair that gives you parlour-like confidence
Best suited for normal to dry hair
For best results, pour a coin-sized amount on your palm, apply on damp hair and gently comb through",,https://images-na.ssl-images-amazon.com/images/I/614wEVn5fEL._AC_SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a91d),HAIR&CARE SILKNSHINE 50ml CBD,Silk N Shine,Marico,6,Personal Care,Hair care,11,10,99,110,Y,10,99,99,99,99,10,18,50 ml,"The result is instantly transformed silky hair that gives you parlour-like confidence
Best suited for normal to dry hair
For best results, pour a coin-sized amount on your palm, apply on damp hair and gently comb through",,https://images-na.ssl-images-amazon.com/images/I/71yL6SUUfcL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a91e),MEDIKER ANTILICE SHAMPOO NTR 50ml BTL,Mediker,Marico,6,Personal Care,Hair care,5,10,45,50,Y,10,45,45,45,45,10,18,50 ml,"Mediker Anti-Lice Treatment has transformed lice removal into a painless activity, replacing the traditionally painful lice comb with a wash-off format.
Mediker contains actives such as neem, camphor and sitaphal extracts.",,https://images-na.ssl-images-amazon.com/images/I/616e9hMn%2B-L._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a91f),SAFFOLA ACTIVE 5L JAR,Saffola,Marico,6,Grocery & Staples,Edible oil,35.25,5,670,705,Y,10,669.75,670,670,670,5,5,5 L,"Saffola Active, Pro weight Watchers, edible oil is a unique blend of 80% refined rice bran oil and 20% soyabean oil
Dual Seed Technology: Gives you the goodness of two oils in one.
Saffola Active blended cooking oil has the combined benefits of Antioxidants and LOSORB Technology.
LOSORB Technology: Results in upto 27%* lesser oil absorption in your fried food (*Basis frying studies on potato, 2018).
Since the quantity of oil consumed every day is as important as the right quality of oil you choose for daily cooking, Saffola Active, blended edible oil, helps you ensure both.",,https://images-na.ssl-images-amazon.com/images/I/7157W25I1xL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a920),SAFFOLA ACTIVE 15L JAR,Saffola,Marico,6,Grocery & Staples,Edible oil,102.5,5,1948,2050,Y,10,1947.5,1948,1948,1948,5,5,15 L,"Saffola Active, Pro weight Watchers, edible oil is a unique blend of 80% refined rice bran oil and 20% soyabean oil
Dual Seed Technology: Gives you the goodness of two oils in one.
Saffola Active blended cooking oil has the combined benefits of Antioxidants and LOSORB Technology.
LOSORB Technology: Results in upto 27%* lesser oil absorption in your fried food (*Basis frying studies on potato, 2018).
Since the quantity of oil consumed every day is as important as the right quality of oil you choose for daily cooking, Saffola Active, blended edible oil, helps you ensure both.",,https://justebazaar.com/images/product-images/15900528251010098237.jpg
ObjectId(5ffcd34e428cc6944886a921),SETWET HAIRGEL COOL HOLD 50ml TUB,Set Wet,Marico,6,Personal Care,Hair care,5,10,45,50,Y,10,45,46.5,40,45,10,18,50 ml,"Set Wet – Cool Hold hair styling gel gives your hair precisely the level of hold that allows you stay slick and cool the whole day
New Set Wet range has ADDED PRO-VITAMIN B5 for stronger hair
Style has a new mantra with Set Wet's range of Hair Styling Gels for men ideal for all hair types
This hair styling gel for men is specially formulated for daily grooming with all day mess – proof natural shine
Get a RE-STYLABLE LOOK with runny texture that spreads well
Smoothens frizz and flyaways",,https://images-na.ssl-images-amazon.com/images/I/71VoAeo1FJL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a922),SETWET HAIRGEL VERTICAL HOLD 50ml TUB,Set Wet,Marico,6,Personal Care,Hair care,5,10,45,50,Y,10,45,46.5,40,45,10,18,50 ml,"Set Wet – Vertical Hold hair styling gel gives your hair precisely the level of hold that allows you stay slick and cool the whole day
New Set Wet range has ADDED PRO-VITAMIN B5 for stronger hair
Style has a new mantra with Set Wet's range of Hair Styling Gels for men ideal for all hair types
This hair styling gel for men is specially formulated for daily grooming with all day mess – proof natural shine
Get a RE-STYLABLE LOOK with runny texture that spreads well
Smoothens frizz and flyaways",,https://images-na.ssl-images-amazon.com/images/I/71EyjZ--gyL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a923),SETWET HAIRGEL WET LOOK 50ml TUB,Set Wet,Marico,6,Personal Care,Hair care,5,10,45,50,Y,10,45,46.5,40,45,10,18,50 ml,"Set Wet – Wet look hair styling gel gives your hair precisely the level of hold that allows you stay slick and cool the whole day
New Set Wet range has ADDED PRO-VITAMIN B5 for stronger hair
Style has a new mantra with Set Wet's range of Hair Styling Gels for men ideal for all hair types
This hair styling gel for men is specially formulated for daily grooming with all day mess – proof natural shine
Get a RE-STYLABLE LOOK with runny texture that spreads well
Smoothens frizz and flyaways",,https://images-na.ssl-images-amazon.com/images/I/71RkOX-xSDL._SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a924),SETWET HAIRGEL COOL HOLD 100ml TUB,Set Wet,Marico,6,Personal Care,Hair care,10,10,90,100,Y,10,90,79,75,90,10,18,100 ml,"Set Wet – Cool Hold hair styling gel gives your hair precisely the level of hold that allows you stay slick and cool the whole day
New Set Wet range has ADDED PRO-VITAMIN B5 for stronger hair
Style has a new mantra with Set Wet's range of Hair Styling Gels for men ideal for all hair types
This hair styling gel for men is specially formulated for daily grooming with all day mess – proof natural shine
Get a RE-STYLABLE LOOK with runny texture that spreads well
Smoothens frizz and flyaways",,https://images-na.ssl-images-amazon.com/images/I/71FXEQF6uYL._AC_SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a925),SETWET HAIRGEL VERTICAL HOLD 100ml TUB,Set Wet,Marico,6,Personal Care,Hair care,10,10,90,100,Y,10,90,79,75,90,10,18,100 ml,"Set Wet – Vertical Hold hair styling gel gives your hair precisely the level of hold that allows you stay slick and cool the whole day
New Set Wet range has ADDED PRO-VITAMIN B5 for stronger hair
Style has a new mantra with Set Wet's range of Hair Styling Gels for men ideal for all hair types
This hair styling gel for men is specially formulated for daily grooming with all day mess – proof natural shine
Get a RE-STYLABLE LOOK with runny texture that spreads well
Smoothens frizz and flyaways",,https://images-na.ssl-images-amazon.com/images/I/71yB5%2BgRC1L._AC_SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a926),SETWET HAIRGEL WET LOOK 100ml TUB,Set Wet,Marico,6,Personal Care,Hair care,10,10,90,100,Y,10,90,79,75,90,10,18,100 ml,"Set Wet – Wet Look hair styling gel gives your hair precisely the level of hold that allows you stay slick and cool the whole day
New Set Wet range has ADDED PRO-VITAMIN B5 for stronger hair
Style has a new mantra with Set Wet's range of Hair Styling Gels for men ideal for all hair types
This hair styling gel for men is specially formulated for daily grooming with all day mess – proof natural shine
Get a RE-STYLABLE LOOK with runny texture that spreads well
Smoothens frizz and flyaways",,https://images-na.ssl-images-amazon.com/images/I/715aGsBTkQL._AC_SL1500_.jpg
ObjectId(5ffcd34e428cc6944886a927),SAFFOLA TOTAL 1L JAR,Saffola,Marico,6,Grocery & Staples,Edible oil,10,5,190,200,Y,10,190,190,190,190,5,5,1 L,"Works on 8 biomarkers: Saffola Total blended edible oil offers the benefits of heart health care because it works on the 8 biomarkers of heart health to reduce inflammation (Based on randomised, double blind study, 2015).
Power of 5 Antioxidants: Saffola Total cooking oil has an advanced antioxidant system with the power of 5 antioxidants like Oryzanol, Vitamin E, Tocotrienols, Phytosterol and Squalene.
Saffola Total blended cooking oil is a blend of 70% refined rice bran oil and 30% refined Safflower (Kardi) seed oil and brings you the benefits of both oils.
The presence of a carefully designed Antioxidant technology withstands high temperatures and can prevent the formation of the free radicals, thereby protecting the oil from their ill effects.
LOSORBTMTechnology: which ensures lower absorption of oil in your food.",,https://images-na.ssl-images-amazon.com/images/I/71-x3Ix8umL._SL1500_.jpg
